#######################,###### LOG FILE #######,#######################
2009-01-15 17:49:34
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 74
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
372,518,439
365,532,418
281,599,445
364,525,469
371,565,462
376,505,475
338,568,446
262,523,452
317,559,438
384,533,449
397,525,449
380,537,416
355,532,443
377,555,453
383,528,456
295,530,419
357,610,457
396,538,451
342,519,432
345,657,449
340,559,451
383,549,492
370,495,457
334,526,441
296,522,400
400,605,432
329,522,440
380,516,419
375,523,411
261,519,345
382,519,463
382,566,460
375,557,474
371,493,453
343,535,431
359,637,438
334,523,433
400,532,443
273,577,400
359,535,465
372,547,459
375,537,469
371,505,448
319,655,478
319,506,436
410,533,449
381,510,440
351,514,410
415,544,441
353,566,433
381,529,453
371,521,449
340,512,457
317,602,438
330,530,429
376,539,430
375,514,431
371,535,442
304,573,443
359,565,438
357,541,458
359,519,443
358,527,453
344,533,417
389,539,412
377,530,440
374,530,421
352,531,425
312,635,459
360,550,432
365,568,479
361,533,472
322,505,434
308,571,414
379,604,426
345,562,442
372,539,427
385,518,421
303,517,376
355,558,459
374,581,465
368,557,463
359,512,447
336,537,439
333,574,443
333,543,464
365,541,444
354,520,434
352,561,429
