#######################,###### LOG FILE #######,#######################
2008-09-29 17:48:39
#######################,#######################,#######################
Idade:, 17
Altura:, 1.68
Peso:, 60
Sexo:, Masculino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
81,512,494
338,530,504
347,513,495
338,522,495
340,509,493
334,516,511
341,512,505
333,520,495
352,539,466
341,529,457
375,538,462
359,515,460
348,520,452
340,511,436
336,518,432
352,603,563
365,564,489
350,551,490
348,529,494
337,514,494
342,508,491
288,477,472
273,596,434
388,518,462
409,545,484
355,507,447
303,498,425
310,537,442
381,531,540
351,568,509
343,487,489
363,493,482
313,564,538
379,430,493
303,686,499
383,499,473
416,514,463
262,530,354
406,626,588
306,403,382
380,592,526
311,483,492
324,525,543
290,539,519
285,640,498
375,512,460
391,536,506
401,543,484
301,470,380
355,527,421
191,573,563
336,547,550
322,454,493
316,534,524
349,496,516
339,495,515
354,490,499
344,527,478
309,523,482
292,553,493
321,510,468
420,535,479
306,502,305
275,481,414
378,547,536
335,539,539
360,569,506
324,502,479
340,504,514
299,497,501
275,571,496
437,513,493
422,549,451
213,445,386
212,574,451
366,466,501
356,562,506
373,491,490
345,504,508
313,539,548
308,525,532
336,547,503
341,525,456
413,492,468
411,545,472
304,487,409
383,531,449
444,558,560
310,509,523
362,564,522
331,485,492
338,511,499
348,493,495
323,454,504
266,678,516
349,462,448
399,535,477
397,538,470
256,491,473
336,558,378
401,546,547
330,522,511
351,515,513
319,491,491
341,524,521
327,513,496
323,464,505
254,665,487
338,477,448
402,547,483
390,504,461
318,512,453
362,500,387
274,576,430
382,519,540
371,583,530
337,489,485
340,516,465
349,515,496
328,502,492
311,536,504
322,541,492
351,534,468
373,578,508
340,510,475
343,449,441
362,531,456
363,515,443
353,557,436
345,513,504
357,518,515
338,474,486
341,507,506
332,509,509
300,495,513
308,649,507
369,457,450
396,532,482
389,536,476
337,486,424
331,500,415
367,539,435
332,581,490
368,526,545
331,552,532
323,473,491
355,513,499
330,522,511
333,500,506
321,489,504
330,525,459
364,521,476
365,537,471
351,515,460
344,503,451
365,483,434
326,538,445
349,557,484
356,513,506
310,560,514
362,512,509
339,515,506
333,535,504
335,524,506
337,515,516
336,517,505
337,508,510
338,521,514
335,536,505
344,552,490
342,519,463
355,487,442
352,531,448
353,514,449
363,493,442
350,533,458
342,539,478
334,548,484
307,553,485
353,502,487
340,522,515
340,510,517
321,525,514
339,502,503
345,486,498
328,505,516
341,512,527
335,515,519
343,510,516
328,521,519
348,542,502
358,556,483
336,515,457
326,508,432
358,508,451
366,530,466
332,527,452
354,531,459
348,525,456
347,526,459
348,524,456
332,514,450
347,529,471
355,538,485
331,527,498
347,539,510
345,520,508
333,510,503
336,520,500
342,521,504
345,505,498
339,531,504
341,520,508
332,519,531
307,519,520
359,528,510
333,531,498
314,547,477
344,527,469
376,513,470
339,525,447
350,513,447
344,527,459
382,535,448
326,516,460
324,536,471
351,556,486
295,508,471
345,521,508
337,525,507
376,532,532
373,509,476
359,473,471
353,522,502
329,514,504
345,536,505
349,570,512
