#######################,###### LOG FILE #######,#######################
2009-01-22 17:31:02
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 58
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
416,571,377
366,598,382
423,599,413
375,593,444
371,586,489
330,574,500
346,589,485
323,568,485
329,602,512
358,546,523
317,548,553
314,562,579
319,591,550
342,557,520
369,620,520
383,553,485
373,560,509
368,567,490
369,571,499
332,547,484
350,537,498
351,567,493
361,573,491
351,581,473
352,586,492
363,596,477
