#######################,###### LOG FILE #######,#######################
2009-01-23 17:46:30
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 68
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
381,579,489
363,568,510
360,556,480
234,545,472
354,631,536
386,546,544
376,590,547
357,548,502
364,514,510
265,515,546
432,616,526
313,540,544
380,591,506
381,549,489
338,550,478
264,549,494
330,639,586
341,545,530
354,539,530
345,567,522
349,578,513
314,567,541
403,592,532
277,556,544
383,569,512
356,510,496
337,518,464
287,643,488
357,615,565
377,551,527
325,522,533
357,496,488
360,496,480
291,540,466
328,553,581
297,611,525
345,544,492
392,552,485
352,538,485
242,544,469
283,660,584
441,466,537
329,617,521
351,519,514
362,556,511
298,525,480
355,612,490
345,488,485
400,535,505
350,552,483
250,552,451
257,668,584
340,626,539
355,520,514
362,547,508
261,529,611
323,613,521
323,504,478
377,538,506
340,558,464
238,527,454
297,641,568
438,472,538
311,632,543
348,532,505
335,594,503
449,618,517
307,475,560
356,586,536
345,553,559
328,620,559
341,500,507
308,606,624
324,504,551
389,526,555
320,543,566
353,539,545
355,562,544
327,518,521
299,502,548
421,587,539
308,543,554
339,586,510
393,547,486
350,557,486
290,543,479
311,637,565
452,493,523
317,589,562
361,531,505
337,510,508
332,551,494
268,527,573
321,649,487
341,499,474
377,544,492
365,547,473
254,531,434
339,594,539
418,527,542
318,604,520
347,562,536
383,556,507
347,565,501
337,556,500
330,530,510
