#######################,###### LOG FILE #######,#######################
2009-01-15 17:38:12
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 56
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
99,531,523
370,556,515
351,553,514
326,591,520
352,576,524
363,581,524
307,518,391
416,460,415
505,417,367
500,439,377
469,432,390
455,440,394
470,440,384
467,442,382
466,433,382
475,431,377
458,428,378
