#######################,###### LOG FILE #######,#######################
2009-01-22 17:21:32
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 57
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
105,525,479
356,488,477
374,480,474
383,486,491
414,484,508
525,529,517
454,462,540
426,110,586
584,320,483
508,423,455
488,431,503
435,381,509
446,339,522
453,400,501
468,370,509
460,373,502
470,385,487
467,384,492
439,746,704
468,398,523
492,365,525
520,300,521
486,380,533
489,383,494
474,374,510
474,371,511
479,380,504
