#######################,###### LOG FILE #######,#######################
2009-01-15 17:50:29
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 74
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
98,550,420
347,619,438
346,605,437
352,590,447
365,571,452
369,564,465
423,533,474
349,546,443
383,555,452
332,533,445
352,553,449
337,531,439
355,534,442
349,521,443
351,528,433
360,534,443
370,547,446
339,540,450
344,534,450
351,538,439
