#######################,###### LOG FILE #######,#######################
2009-01-22 17:23:55
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 58
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
92,522,505
400,570,503
365,555,490
352,554,486
337,563,490
328,581,483
350,578,486
281,594,440
360,527,469
332,544,474
351,541,461
345,541,472
344,537,470
343,536,470
343,540,468
338,532,462
344,549,482
346,537,479
335,540,476
345,551,472
340,541,479
