#######################,###### LOG FILE #######,#######################
2008-11-20 15:27:45
#######################,#######################,#######################
Idade:, 22
Altura:, 1.87
Peso:, 85
Sexo:, Masculino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
77,492,520
341,511,518
345,510,525
356,513,539
338,499,531
341,498,532
348,483,535
352,494,527
347,490,530
348,483,531
333,476,518
342,481,511
338,487,511
346,483,509
348,481,502
309,471,470
348,504,454
357,529,428
365,524,434
363,521,420
381,543,401
370,520,408
379,522,429
367,526,409
360,540,420
369,553,412
359,537,413
364,539,420
377,542,412
365,533,421
367,541,415
364,538,421
361,536,421
369,539,420
378,533,414
368,535,413
362,542,416
367,535,424
357,538,427
363,530,423
365,535,428
361,535,430
370,537,422
362,533,426
377,540,422
364,541,420
362,546,419
382,540,419
362,542,428
370,531,418
369,539,413
361,535,419
367,535,425
365,541,421
362,534,427
363,536,421
376,532,426
358,536,421
351,537,415
370,533,419
365,534,415
372,531,415
362,535,420
368,535,408
365,542,416
365,535,414
362,528,419
368,511,418
390,538,418
368,542,416
369,544,425
364,537,414
362,542,424
361,532,419
365,540,413
374,547,414
