#######################,###### LOG FILE #######,#######################
2009-01-22 17:25:10
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para tras
#######################,#######################,#######################

X,Y,Z
93,486,527
371,512,535
364,522,535
420,509,507
362,528,485
283,536,335
474,662,300
555,623,336
583,581,427
500,636,437
448,551,415
457,596,348
444,581,386
479,616,352
454,587,365
459,575,374
462,583,357
483,652,376
472,563,368
468,586,354
452,569,355
474,585,359
464,576,359
457,580,361
