#######################,###### LOG FILE #######,#######################
2009-01-22 17:32:08
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
84,522,490
334,613,472
467,561,479
535,468,377
515,461,286
531,397,421
534,447,500
510,418,491
409,347,365
444,416,366
456,450,367
527,431,418
497,428,383
491,393,381
487,406,399
482,416,398
476,415,385
480,418,390
484,422,399
