#######################,###### LOG FILE #######,#######################
2009-01-23 17:56:45
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 59
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
101,517,509
386,550,530
377,552,548
453,544,536
634,549,198
466,636,601
463,597,601
452,610,586
453,641,603
437,624,592
453,633,594
467,633,572
448,645,584
456,647,591
446,644,598
452,636,595
457,647,593
454,649,599
459,645,606
454,652,596
