#######################,###### LOG FILE #######,#######################
2009-01-23 17:34:36
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 58
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
104,510,553
302,464,564
302,444,438
430,461,397
467,457,389
439,414,360
433,486,392
450,424,373
524,458,364
489,436,413
502,398,377
458,444,398
480,453,378
476,431,385
474,448,375
471,442,374
459,459,373
482,425,380
466,437,377
474,439,372
471,437,373
474,441,377
476,443,370
465,437,375
467,412,334
458,472,381
283,0,368
537,463,356
593,525,397
476,576,384
501,535,381
447,472,334
