#######################,###### LOG FILE #######,#######################
2009-01-15 18:12:07
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 64
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
70,533,491
388,524,471
395,553,452
339,548,449
282,615,460
399,551,511
370,569,504
338,526,493
334,544,489
290,541,495
352,604,481
397,542,451
373,545,434
387,549,496
360,594,501
364,523,514
337,524,479
313,517,481
332,616,490
342,563,505
387,520,468
311,576,428
307,628,553
365,553,521
354,550,538
347,515,486
321,535,465
310,538,539
310,571,503
378,512,479
277,558,481
361,546,499
327,552,505
281,592,548
326,579,481
403,542,453
331,553,456
318,580,462
366,576,492
371,555,519
317,518,483
332,516,486
313,547,473
339,587,481
358,546,491
384,530,460
383,544,435
295,574,421
334,613,537
364,568,518
369,548,549
346,536,493
306,534,483
334,560,526
323,562,511
370,513,459
389,541,449
336,562,426
295,604,483
381,548,519
362,567,503
336,535,492
342,540,489
291,544,486
338,572,501
359,533,504
376,537,452
378,531,433
297,564,417
261,653,565
392,562,521
370,561,534
350,535,506
321,533,478
326,608,508
354,526,480
391,530,460
381,540,450
307,560,443
375,599,516
350,560,494
372,524,523
349,532,469
335,524,493
280,555,515
357,626,498
351,535,473
397,536,464
361,538,453
286,572,456
377,555,509
363,546,502
338,555,490
