#######################,###### LOG FILE #######,#######################
2008-11-20 16:30:32
#######################,#######################,#######################
Idade:, 24
Altura:, 1.64
Peso:, 60
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
58,495,486
342,531,483
342,535,486
338,527,489
334,526,492
341,525,494
345,524,485
338,538,492
336,537,501
341,515,489
324,512,468
353,535,466
353,519,473
325,519,477
336,515,476
341,512,480
337,517,489
334,518,494
342,526,487
342,525,488
332,522,489
336,512,490
341,520,488
332,526,486
351,528,494
334,516,493
340,514,496
339,513,492
337,514,491
341,513,488
341,516,485
338,523,496
343,517,492
340,518,490
337,523,491
341,518,490
341,521,487
340,519,488
343,524,491
343,525,490
339,520,488
342,526,486
336,523,495
358,523,483
423,525,481
400,558,496
344,523,454
341,515,500
415,506,529
0,452,446
469,609,513
434,503,445
396,391,557
631,338,480
553,296,519
469,431,428
520,332,426
510,398,431
453,382,434
441,398,426
416,405,492
467,407,476
497,438,518
455,376,415
448,400,476
442,392,448
464,402,466
471,384,460
448,377,452
421,397,458
479,357,428
