#######################,###### LOG FILE #######,#######################
2009-01-15 18:08:30
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 43
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
81,381,456
491,383,451
494,375,452
471,384,442
437,391,446
379,434,451
358,440,452
320,497,464
357,471,462
368,568,433
395,603,471
344,660,508
314,588,469
334,638,471
350,584,468
363,558,490
389,546,492
406,553,501
308,524,468
341,521,478
341,513,487
