#######################,###### LOG FILE #######,#######################
2009-01-22 17:45:02
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 50
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
93,489,498
348,568,482
490,550,538
0,477,144
390,483,480
497,530,522
209,558,559
419,561,533
390,555,501
511,525,500
0,463,411
440,500,508
500,513,498
0,427,429
294,477,468
439,618,557
537,546,407
216,440,466
483,518,521
434,501,480
197,510,423
291,498,502
465,550,565
106,661,441
353,485,494
432,471,524
494,486,504
278,532,436
283,562,546
460,525,565
177,669,299
452,504,505
459,516,369
365,545,418
416,538,515
336,624,602
444,504,496
467,578,391
377,576,459
275,553,526
429,556,511
233,633,631
293,428,459
423,477,511
455,571,552
378,555,469
291,423,451
423,540,515
211,660,667
311,464,473
440,520,494
460,510,464
371,522,440
289,493,499
444,519,505
432,647,508
292,547,504
449,503,494
498,506,496
0,599,522
298,450,460
507,548,514
132,541,480
410,577,484
467,494,517
181,641,402
396,535,453
463,617,582
193,537,474
339,492,449
487,529,516
41,448,393
378,560,430
347,528,502
500,579,547
42,529,465
371,557,489
467,494,542
0,592,297
313,474,429
405,500,478
512,590,482
353,654,566
334,505,466
449,437,494
364,468,434
450,566,514
74,572,468
313,563,454
481,485,508
279,646,501
348,535,488
291,509,490
469,568,499
0,692,457
307,483,440
436,507,483
344,608,597
361,628,538
332,537,505
439,567,541
0,614,314
328,519,503
423,510,492
404,572,565
405,518,508
316,598,512
430,560,521
89,591,420
303,489,447
421,463,484
367,797,549
348,406,470
329,642,574
505,617,520
184,434,411
384,598,523
353,538,490
361,599,573
397,580,469
291,521,444
408,495,485
331,678,548
331,546,499
356,544,490
455,587,486
320,526,469
378,571,469
420,523,449
303,614,534
351,536,481
390,542,496
286,522,479
397,509,466
