#######################,###### LOG FILE #######,#######################
2009-01-22 17:30:43
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 58
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
103,531,529
379,537,551
337,528,543
396,550,547
334,549,534
374,553,501
349,577,501
363,584,501
372,593,456
353,596,424
400,620,406
394,632,429
437,621,419
425,624,413
462,630,380
493,652,380
518,614,351
534,595,383
521,586,385
509,580,347
497,603,381
514,564,361
555,560,362
527,589,356
517,597,361
501,581,363
531,617,376
527,609,370
516,604,376
517,592,367
532,593,379
526,598,375
535,577,375
