#######################,###### LOG FILE #######,#######################
2009-01-22 17:28:16
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 70
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
88,482,480
346,499,469
380,513,455
443,537,469
465,460,489
523,467,408
516,591,109
591,558,206
579,516,386
537,569,479
527,587,428
476,663,324
481,626,340
516,611,378
389,561,319
493,591,375
508,596,366
485,614,366
514,609,369
484,590,361
452,578,377
493,583,356
486,602,367
512,592,365
492,594,364
