#######################,###### LOG FILE #######,#######################
2009-01-15 17:45:48
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
79,512,506
426,509,478
462,536,484
534,554,478
307,266,28
590,189,182
542,463,502
561,464,469
465,374,365
480,347,395
457,400,366
482,439,402
477,412,395
465,401,402
478,406,410
481,411,402
471,397,396
476,399,399
477,400,399
481,425,414
469,392,408
462,401,402
