#######################,###### LOG FILE #######,#######################
2009-01-23 17:39:24
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
101,553,412
387,542,423
399,561,446
297,539,488
272,591,477
355,493,516
373,467,549
377,437,569
423,393,601
433,404,602
445,421,600
438,407,587
435,393,589
440,408,580
438,414,579
446,398,558
447,385,559
444,387,563
446,387,560
447,394,556
445,387,557
444,387,558
446,384,563
449,390,557
