#######################,###### LOG FILE #######,#######################
2009-01-15 17:51:59
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 74
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
85,523,483
354,570,492
407,551,480
417,546,484
438,526,492
474,588,449
339,743,180
928,816,308
539,478,472
596,526,504
619,562,459
638,605,380
578,568,369
550,590,370
589,587,387
505,581,377
585,579,356
580,602,404
572,567,376
567,577,369
552,611,380
560,620,382
537,599,369
