#######################,###### LOG FILE #######,#######################
2009-01-22 17:30:04
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 58
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
93,499,520
549,579,553
0,651,47
386,636,459
588,510,525
36,731,550
440,687,579
451,564,578
284,626,418
468,524,529
38,395,531
377,542,443
413,651,575
419,497,482
325,553,435
446,547,495
551,498,510
58,437,389
306,465,416
421,598,556
498,607,559
169,605,405
164,533,537
478,637,539
364,563,450
332,610,432
498,491,532
491,659,583
308,398,503
429,632,553
71,670,429
362,527,442
483,570,521
491,577,575
248,463,426
257,426,463
429,589,592
289,628,397
487,545,540
524,502,563
51,585,551
333,472,471
391,667,583
478,583,559
134,608,438
472,539,490
546,499,529
222,421,492
341,535,501
437,601,556
429,574,487
324,546,418
436,546,494
539,578,558
308,464,483
478,624,523
324,573,476
282,549,437
537,500,494
448,566,594
268,524,443
516,648,494
0,567,505
437,520,496
569,513,515
0,848,679
398,490,526
397,654,575
509,468,545
193,669,462
357,545,455
519,523,530
46,736,595
230,524,516
394,564,561
580,659,508
0,440,379
540,436,510
182,780,487
342,515,519
325,585,564
574,586,507
0,572,547
432,568,487
544,470,503
0,745,627
331,566,495
380,568,560
555,524,488
0,673,567
518,513,534
77,558,599
284,566,487
434,657,587
341,586,468
376,562,452
102,528,602
349,593,487
385,503,477
378,518,462
367,545,487
331,603,471
