#######################,###### LOG FILE #######,#######################
2009-01-23 17:59:13
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 50
Sexo:, Feminino
Actividade:, Correr
#######################,#######################,#######################

X,Y,Z
105,514,494
366,560,506
316,454,434
340,572,539
288,597,449
166,491,440
453,567,499
529,475,547
0,813,217
261,516,492
452,600,529
486,653,582
375,509,414
530,516,513
279,561,621
361,538,511
347,489,504
461,621,584
32,448,412
251,527,404
465,528,524
536,431,474
90,389,228
300,579,591
416,580,478
496,605,554
109,522,563
324,550,422
388,554,504
498,472,505
340,536,475
396,525,504
467,648,641
343,532,418
520,523,519
322,567,498
290,448,562
363,507,530
479,596,560
110,581,628
390,422,447
486,564,536
514,542,507
215,506,522
242,437,521
439,617,588
443,587,520
119,463,472
406,564,517
508,509,535
161,500,714
211,403,456
408,543,575
488,663,573
187,512,655
308,536,503
494,554,517
542,584,579
201,424,564
230,572,544
468,520,504
432,632,605
346,549,503
270,509,455
380,535,467
483,521,505
187,400,223
244,481,457
394,541,464
471,598,585
216,541,646
214,530,380
456,573,514
528,486,509
42,693,305
226,447,423
435,594,528
479,645,570
0,280,223
327,499,406
534,549,527
222,505,561
330,551,456
380,523,513
484,611,569
141,554,489
383,468,397
553,529,532
49,461,815
436,623,533
238,486,415
318,595,516
354,506,529
311,490,624
326,508,600
317,462,531
347,505,516
