#######################,###### LOG FILE #######,#######################
2009-01-23 18:10:28
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 60
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
78,486,397
348,496,452
357,493,431
355,483,469
322,442,442
363,419,471
349,436,465
392,453,438
394,463,449
340,507,496
354,456,538
384,445,447
370,430,470
403,440,431
361,462,497
344,413,534
353,407,510
361,435,500
352,508,514
444,508,530
433,478,519
377,462,501
251,526,503
365,503,501
331,502,502
318,512,520
345,512,517
352,507,504
341,521,523
326,511,505
363,523,513
336,515,506
345,529,510
