#######################,###### LOG FILE #######,#######################
2009-01-22 17:57:22
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 58
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
99,514,412
369,535,464
350,526,422
348,545,449
360,545,441
347,551,452
354,563,457
352,565,463
370,574,471
350,568,465
343,564,471
352,567,465
361,565,468
359,567,467
350,569,466
356,570,469
353,569,470
342,574,467
350,557,465
351,569,471
350,569,471
357,568,473
349,569,469
356,568,475
354,571,473
352,570,472
350,564,471
344,574,474
347,569,464
349,569,466
356,570,474
357,567,470
352,571,473
351,570,472
350,567,474
348,571,474
350,567,475
349,560,477
351,566,474
346,568,472
343,564,472
351,563,477
344,569,479
