#######################,###### LOG FILE #######,#######################
2009-01-15 17:40:54
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 45
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
103,571,536
349,569,533
366,583,535
339,584,547
340,600,533
320,593,506
349,567,504
348,545,417
362,535,453
371,529,451
370,549,465
331,548,474
353,548,462
347,561,474
339,541,464
349,539,481
349,543,464
349,540,460
347,541,463
346,538,457
349,543,461
343,537,450
371,531,438
359,559,466
331,544,442
