#######################,###### LOG FILE #######,#######################
2009-01-23 17:55:30
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 59
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
98,504,517
358,554,585
368,509,520
297,544,531
347,552,574
345,584,551
334,519,519
372,532,534
364,512,502
323,528,495
282,561,531
375,547,562
328,551,492
379,510,527
348,546,541
343,514,524
286,551,557
345,629,503
301,484,535
405,540,511
372,545,495
297,519,488
299,550,507
396,562,580
332,530,498
386,542,565
333,491,546
355,501,459
306,517,562
290,649,530
371,476,509
390,532,489
352,508,466
289,556,465
241,572,534
367,468,585
268,623,511
382,483,516
340,496,524
338,518,521
341,544,506
271,543,567
333,514,517
389,526,516
382,514,505
357,471,491
271,577,477
398,500,570
245,603,509
386,460,564
324,539,531
302,472,495
302,531,581
298,580,574
375,488,523
386,507,518
356,494,518
319,532,485
277,505,540
246,541,473
391,484,448
331,481,514
296,520,518
320,500,582
369,522,545
370,518,573
339,514,546
370,489,533
366,518,519
306,456,582
353,539,521
385,486,526
342,549,559
327,503,525
309,514,494
362,514,553
278,537,533
383,506,519
382,557,544
360,526,493
313,486,494
222,566,554
393,509,571
333,581,543
376,524,540
351,500,508
325,520,502
331,509,464
316,522,565
328,586,524
356,475,513
370,532,519
350,512,491
306,509,467
276,569,546
354,513,541
371,538,532
349,521,510
364,510,533
306,520,504
318,497,564
308,469,499
350,530,522
388,522,508
290,516,475
381,538,570
296,526,502
400,511,499
294,540,475
357,470,547
200,654,579
331,605,568
355,545,584
353,515,499
350,502,511
304,557,525
346,504,535
330,496,507
338,501,500
343,500,457
309,537,513
331,551,540
375,547,521
348,554,512
339,534,505
330,537,505
347,527,502
342,547,529
343,551,529
