#######################,###### LOG FILE #######,#######################
2009-01-23 18:07:49
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
100,574,487
385,581,492
447,497,506
562,722,683
546,682,562
491,594,545
492,596,542
484,625,547
479,705,576
472,712,556
472,710,540
475,673,554
464,643,566
465,644,546
491,665,627
482,690,515
485,674,530
486,679,526
467,637,523
446,665,510
456,671,525
