#######################,###### LOG FILE #######,#######################
2009-01-23 17:28:31
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
99,503,499
337,536,504
348,539,511
359,538,514
337,536,514
346,529,502
372,524,488
344,542,502
336,534,504
353,545,500
313,548,480
320,544,453
375,523,403
379,527,414
375,517,415
376,521,402
380,530,406
364,526,403
368,529,414
369,525,421
372,527,414
360,520,407
