#######################,###### LOG FILE #######,#######################
2009-01-22 18:15:53
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 56
Sexo:, Masculino
Actividade:, Cair para tras
#######################,#######################,#######################

X,Y,Z
90,515,465
344,541,466
346,543,472
351,545,469
355,541,467
359,538,464
370,533,467
397,520,457
496,534,520
496,558,532
533,445,427
527,473,454
475,388,366
450,419,353
476,425,380
485,439,415
489,421,386
476,422,382
474,426,388
484,424,393
484,429,385
478,428,383
482,423,392
482,423,390
480,421,389
483,429,389
483,432,384
481,422,389
482,426,389
480,422,387
488,414,386
492,433,387
485,425,387
484,426,384
486,432,383
481,421,391
482,430,385
480,429,386
486,430,384
490,426,385
487,423,386
