#######################,###### LOG FILE #######,#######################
2009-01-15 18:10:50
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 46
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
78,516,381
502,584,338
517,537,342
487,546,352
433,527,346
419,537,364
403,519,372
350,553,412
321,573,469
381,554,443
332,560,441
242,543,514
299,517,511
342,560,534
292,525,521
338,533,513
303,552,531
451,604,532
392,553,517
333,550,506
357,551,498
340,523,518
343,524,496
316,532,486
347,546,505
348,560,516
