#######################,###### LOG FILE #######,#######################
2009-01-15 17:58:39
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 55
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
81,488,438
365,521,465
375,495,458
366,501,458
358,504,452
334,478,439
312,585,470
329,521,487
363,525,484
370,509,484
360,510,477
310,459,465
299,502,466
295,580,464
468,531,510
373,473,481
330,454,395
337,563,483
331,537,485
376,534,492
371,494,482
352,513,485
309,544,471
355,485,447
352,492,445
336,542,491
384,529,488
347,495,471
363,499,477
323,488,465
314,544,501
325,510,465
384,518,479
366,512,476
361,495,456
319,492,442
336,517,481
345,543,488
377,530,492
352,508,478
343,507,484
342,516,464
300,574,475
343,528,476
374,521,474
367,512,460
349,504,440
338,517,427
330,549,489
335,551,485
374,538,508
345,491,481
337,498,476
332,489,472
287,539,497
343,531,461
366,513,476
352,500,458
365,505,443
320,514,435
345,544,495
383,536,493
357,509,479
348,501,483
311,478,454
303,559,512
348,526,474
372,509,477
354,502,454
309,499,420
373,538,496
344,497,473
314,493,450
308,534,511
334,503,473
372,506,476
363,493,480
342,493,479
347,488,462
305,524,540
350,507,529
362,505,536
346,524,535
342,516,530
327,518,509
335,502,504
322,519,510
350,509,485
333,516,495
342,504,500
344,522,495
360,511,482
344,521,481
319,501,472
349,548,497
356,525,493
351,524,487
347,508,478
334,503,472
316,520,491
323,490,449
363,520,483
353,509,471
347,507,465
354,476,450
343,549,509
358,526,484
359,518,491
347,515,483
347,509,483
340,494,478
287,513,490
335,538,467
357,515,478
356,501,477
345,506,463
304,512,458
320,537,507
331,532,484
368,533,496
340,522,484
355,511,489
333,512,479
295,515,490
345,542,484
345,506,492
342,505,486
345,531,487
344,477,458
315,557,518
352,513,519
342,517,506
338,546,519
350,512,483
332,521,473
