#######################,###### LOG FILE #######,#######################
2009-01-15 17:44:52
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
96,542,526
420,616,561
410,609,505
332,632,499
312,563,435
330,500,390
360,431,407
434,399,399
441,374,342
483,411,411
464,420,379
478,418,419
451,402,410
441,428,409
455,427,409
464,402,399
459,396,401
456,429,403
480,417,399
468,409,401
