#######################,###### LOG FILE #######,#######################
2009-01-23 17:47:12
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 68
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
105,585,553
351,569,511
391,578,562
375,576,537
372,566,552
357,564,543
357,564,504
335,548,531
369,582,501
359,586,549
350,544,524
348,552,511
345,554,514
350,547,516
