#######################,###### LOG FILE #######,#######################
2009-01-23 18:00:37
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 50
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
95,521,496
359,563,502
358,587,521
391,563,506
432,606,583
507,659,647
556,735,642
494,724,598
445,674,591
465,630,547
464,603,554
445,656,571
475,693,604
494,682,580
491,657,506
457,663,698
486,670,552
492,676,580
474,657,559
543,678,543
465,658,605
473,661,561
481,669,549
495,676,558
483,673,576
498,663,582
