#######################,###### LOG FILE #######,#######################
2009-01-22 17:41:14
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 70
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
112,524,463
340,534,455
340,549,457
346,585,461
352,645,473
363,624,475
377,614,481
381,567,464
363,572,476
371,540,479
358,536,466
365,538,448
348,521,461
360,539,461
371,496,462
284,492,462
328,509,444
362,503,455
342,515,456
355,511,460
341,516,459
345,513,457
350,513,459
351,512,459
337,532,468
349,498,451
343,511,461
348,513,462
347,514,461
345,514,464
345,513,461
347,514,463
338,514,459
348,515,458
348,513,465
349,511,463
346,517,464
348,516,463
346,512,463
346,507,461
344,524,461
343,509,463
343,512,453
347,511,466
345,512,463
338,521,462
348,511,465
349,510,461
348,507,461
343,517,465
348,517,467
356,520,461
349,514,462
347,510,463
352,510,466
338,517,463
343,515,464
356,520,466
345,516,464
347,514,463
347,515,463
345,517,466
347,515,463
349,516,462
344,512,460
347,518,463
342,513,464
345,512,469
344,514,464
346,511,464
344,516,465
348,516,462
348,515,469
346,514,461
346,512,464
348,516,460
346,513,460
345,513,462
347,514,461
347,514,464
347,514,462
345,513,463
343,515,462
346,514,464
352,520,459
346,514,464
346,516,462
345,516,464
334,521,470
346,512,465
356,508,465
347,513,465
345,512,462
350,518,459
340,515,463
346,508,462
347,518,462
342,517,455
347,522,456
346,515,466
348,514,463
346,518,467
347,514,465
348,516,463
345,510,457
357,508,469
341,510,472
