#######################,###### LOG FILE #######,#######################
2009-01-22 17:25:42
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
73,510,522
344,584,518
329,577,531
443,583,510
454,622,315
736,876,399
551,663,311
552,577,423
529,555,507
481,608,395
478,691,361
440,607,387
487,616,394
449,639,405
455,579,361
468,547,356
460,636,389
454,605,374
446,607,399
466,612,387
