#######################,###### LOG FILE #######,#######################
2008-11-20 15:31:34
#######################,#######################,#######################
Idade:, 22
Altura:, 1.87
Peso:, 85
Sexo:, Masculino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
84,493,494
337,529,507
338,518,498
339,526,490
305,537,502
298,528,510
387,492,562
318,502,518
362,546,530
357,532,523
360,539,528
264,511,514
389,431,485
313,573,565
397,490,513
378,533,496
315,548,521
312,583,513
369,486,535
276,499,497
389,532,530
352,527,522
344,552,514
317,588,526
346,541,580
303,517,498
375,493,497
356,523,500
291,521,538
265,541,544
410,527,606
404,523,532
364,532,518
299,523,491
260,529,535
391,478,560
388,491,508
314,530,521
257,568,522
406,540,530
345,542,511
289,530,492
273,487,488
396,512,587
346,542,556
362,507,502
333,537,525
421,515,526
297,499,516
409,519,528
355,531,504
308,528,493
292,511,515
365,486,552
356,543,571
371,503,486
355,531,493
