#######################,###### LOG FILE #######,#######################
2009-01-22 17:50:34
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 56
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
347,556,508
338,561,506
345,563,507
348,561,510
333,560,510
342,553,508
337,566,510
343,565,510
340,562,505
334,572,516
340,559,513
350,555,511
353,551,513
348,564,506
345,561,506
337,560,511
336,556,506
349,561,506
347,561,506
347,557,510
346,557,503
352,566,514
350,562,511
349,560,509
348,570,505
337,553,512
345,558,505
354,570,498
334,554,508
353,562,502
344,557,503
350,552,504
339,557,496
342,548,498
339,545,495
348,567,498
339,552,496
343,552,502
347,555,499
342,563,500
346,566,498
346,561,501
344,557,500
345,565,504
349,565,505
349,554,506
343,557,504
347,560,505
347,561,504
342,563,501
343,556,505
348,563,505
349,558,506
340,565,502
345,567,505
344,563,503
342,562,506
349,566,511
345,562,505
342,560,501
342,564,505
347,563,507
345,562,505
344,564,507
342,559,504
345,559,507
344,564,506
344,563,504
343,566,505
348,564,504
348,557,503
342,563,503
341,563,503
347,554,502
342,570,506
350,567,510
355,550,506
338,552,499
352,559,500
352,566,499
349,564,502
342,570,498
356,562,504
346,560,501
341,561,506
335,570,510
343,563,501
341,557,501
343,555,501
347,567,493
354,563,502
346,558,501
346,558,498
340,564,499
345,556,500
340,556,498
342,561,502
346,557,500
336,554,508
341,561,499
351,559,491
344,563,499
354,552,503
336,558,507
346,563,499
348,564,497
338,563,503
342,564,499
346,568,504
343,570,507
346,560,502
341,564,499
335,562,507
346,560,507
341,569,512
353,566,503
332,575,503
360,531,504
341,546,504
338,559,495
347,556,503
346,549,502
344,550,499
348,559,506
345,544,510
