#######################,###### LOG FILE #######,#######################
2009-01-15 18:11:00
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 46
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
478,545,532
489,734,759
489,556,556
516,709,623
515,661,584
515,644,557
523,690,583
518,650,549
524,664,569
536,647,529
516,658,550
482,672,564
514,662,550
529,690,571
520,662,555
518,664,552
518,663,561
518,667,556
513,659,557
