#######################,###### LOG FILE #######,#######################
2009-01-15 17:44:40
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 56
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
96,527,498
343,554,503
378,553,500
398,546,508
381,539,510
337,541,507
332,538,504
336,535,506
343,533,497
341,533,503
347,542,500
316,539,490
338,551,498
