#######################,###### LOG FILE #######,#######################
2009-01-15 18:03:51
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 65
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
79,462,486
355,499,484
333,507,483
344,501,481
337,488,474
356,517,499
381,498,493
413,515,500
437,528,480
466,510,523
827,352,52
612,573,408
529,472,445
552,546,413
584,391,326
487,452,337
488,407,358
567,540,463
546,451,360
510,413,335
420,595,403
495,544,347
528,451,334
493,450,326
507,454,343
518,492,362
518,477,352
522,478,363
411,464,267
506,472,351
