#######################,###### LOG FILE #######,#######################
2009-01-22 17:52:19
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 56
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
93,458,480
420,473,462
537,505,399
444,528,189
548,538,366
504,491,475
623,519,458
456,561,325
470,556,318
496,569,372
538,564,375
534,570,343
512,573,354
500,574,371
509,594,365
526,558,364
507,630,391
509,636,409
511,560,381
493,593,355
506,620,367
519,608,365
503,610,377
498,613,381
510,612,377
508,607,374
495,609,375
497,605,372
518,608,372
501,608,374
497,592,374
519,612,370
506,609,374
505,597,377
507,600,370
500,604,375
499,605,366
502,604,374
506,606,368
502,599,369
512,602,378
503,609,374
492,601,374
506,604,375
497,602,370
515,620,378
495,619,379
493,598,372
502,565,362
510,567,357
504,594,369
461,617,373
505,593,379
496,606,361
499,609,359
506,580,365
501,583,365
488,577,369
511,592,366
