#######################,###### LOG FILE #######,#######################
2009-01-15 18:06:29
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 48
Sexo:, Feminino
Actividade:, Cair para tras
#######################,#######################,#######################

X,Y,Z
443,562,510
440,543,486
583,473,520
117,344,21
549,264,150
541,417,457
488,473,469
500,430,401
495,408,353
483,427,361
404,449,353
445,418,396
471,430,385
449,513,304
484,451,403
451,444,375
465,406,354
471,434,363
474,448,382
473,462,386
474,446,389
465,436,374
459,444,371
478,438,383
479,440,380
468,441,377
449,436,373
460,442,376
453,442,374
