#######################,###### LOG FILE #######,#######################
2009-01-23 17:59:34
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 50
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
107,536,452
345,553,454
319,569,440
340,494,479
415,492,407
320,549,438
368,522,418
359,517,421
366,537,428
362,518,414
370,533,421
273,375,311
361,504,522
363,536,422
360,535,389
377,533,398
369,566,412
374,539,412
358,544,402
374,534,405
387,540,408
