#######################,###### LOG FILE #######,#######################
2009-01-22 17:57:32
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 58
Sexo:, Feminino
Actividade:, Levantar depois de Sentar
#######################,#######################,#######################

X,Y,Z
93,594,544
387,665,546
366,627,508
355,630,498
371,606,502
382,582,498
387,574,497
337,556,478
345,581,492
338,569,476
354,564,482
346,558,479
344,558,479
352,558,478
342,559,478
348,559,479
337,552,474
344,559,479
349,555,483
346,561,484
345,561,481
342,559,485
343,548,475
342,568,482
354,555,489
345,556,487
349,562,486
352,556,482
346,564,485
344,566,490
334,574,485
341,556,484
350,561,479
346,561,485
350,567,489
344,568,481
347,558,484
336,554,487
346,562,483
337,550,487
359,561,483
343,561,486
349,563,491
346,557,491
351,557,493
356,569,487
329,577,496
