#######################,###### LOG FILE #######,#######################
2009-01-15 18:03:04
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 65
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
109,567,460
370,566,469
383,573,479
396,573,487
434,571,511
504,532,515
807,863,584
715,952,688
529,617,557
467,498,448
447,708,494
510,684,541
503,658,549
513,663,549
501,682,540
504,679,551
473,672,549
443,693,490
513,650,513
496,681,533
517,664,530
502,675,537
541,660,538
475,678,534
406,666,503
