#######################,###### LOG FILE #######,#######################
2009-01-23 18:08:26
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
87,531,472
421,548,461
458,540,462
492,469,411
496,456,150
476,446,248
486,462,384
488,464,421
450,512,438
436,474,388
409,502,361
409,481,356
406,481,365
409,473,384
411,519,400
