#######################,###### LOG FILE #######,#######################
2009-01-22 17:25:31
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
88,539,475
493,366,374
535,481,266
629,320,189
571,510,438
550,517,454
508,448,322
487,453,350
481,450,382
495,466,366
505,461,352
513,462,362
516,464,363
503,481,362
496,468,349
500,467,361
496,457,366
486,443,402
502,471,390
486,451,328
461,488,358
484,480,370
473,493,351
477,489,346
479,506,384
