#######################,###### LOG FILE #######,#######################
2009-01-23 18:03:18
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 47
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
82,510,509
382,527,511
347,502,482
272,555,463
338,551,483
372,556,538
367,498,508
321,527,425
361,579,549
317,520,511
402,556,514
302,499,447
342,636,516
290,510,491
402,543,487
386,547,460
270,490,446
311,639,593
304,578,518
400,553,587
264,450,482
313,537,460
334,607,582
294,494,520
411,536,490
364,504,455
241,569,426
312,617,559
309,587,491
402,547,529
367,470,474
266,544,434
375,571,551
321,503,504
399,525,470
400,500,457
280,534,424
308,529,534
327,556,483
410,530,508
325,520,483
280,449,446
387,624,483
361,490,510
405,516,492
331,526,449
322,520,512
327,564,549
387,538,524
376,538,508
358,529,534
292,441,539
406,531,488
349,594,460
325,429,466
308,538,533
346,534,513
377,604,500
296,644,563
288,545,512
345,558,492
272,448,407
372,498,531
307,544,535
365,525,554
339,483,485
314,522,448
290,573,533
341,477,503
373,555,487
355,519,473
261,487,403
335,636,565
292,539,478
445,525,517
300,488,455
290,526,422
353,562,552
233,511,456
453,515,510
327,520,474
257,538,459
317,604,552
335,557,485
412,540,520
320,521,474
315,525,448
324,524,525
276,509,464
419,528,488
366,549,476
276,525,418
236,605,509
361,547,522
357,538,519
329,546,478
300,509,462
328,521,504
338,553,493
363,536,493
347,530,487
352,523,480
358,543,490
327,515,490
342,522,484
343,519,485
350,532,481
337,510,472
