#######################,###### LOG FILE #######,#######################
2009-01-22 17:59:49
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 50
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
92,511,454
368,532,445
369,539,431
348,519,423
271,639,494
444,616,531
391,504,479
312,530,474
343,519,467
371,505,476
317,633,474
396,489,508
369,498,449
384,501,456
333,505,463
315,635,484
289,588,487
387,514,482
348,501,483
363,479,473
334,540,506
331,496,496
355,579,495
249,545,441
384,545,497
394,520,467
346,482,480
287,552,436
406,618,471
388,624,506
333,509,526
331,535,470
353,482,478
344,490,444
289,719,529
384,456,485
369,521,469
425,509,474
327,652,599
408,562,511
328,618,646
292,498,618
349,463,527
381,557,526
322,441,451
354,483,459
314,467,447
330,689,590
326,463,471
416,532,490
333,527,485
343,492,421
289,591,525
445,488,478
358,612,513
346,501,473
339,550,489
348,441,485
339,632,509
113,558,472
448,490,511
382,538,485
366,484,480
359,537,531
421,536,535
376,581,494
327,547,487
336,517,489
315,518,493
340,514,489
328,655,512
350,469,450
391,556,481
349,514,461
349,524,433
288,557,490
419,508,489
334,569,497
376,515,474
290,515,512
445,533,511
356,541,437
449,643,488
431,541,459
366,382,303
223,455,263
338,539,464
416,674,537
397,569,511
353,567,501
370,588,501
410,513,487
373,570,526
342,635,506
251,406,383
359,578,477
426,428,453
