#######################,###### LOG FILE #######,#######################
2009-01-15 18:00:51
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 55
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
78,531,493
438,557,487
473,583,492
407,708,406
522,462,66
578,299,413
489,478,427
469,390,393
368,360,319
424,427,401
475,441,406
457,458,367
457,449,381
456,461,372
471,467,376
404,425,378
428,428,391
