#######################,###### LOG FILE #######,#######################
2009-01-15 17:50:42
#######################,#######################,#######################
Idade:, 18
Altura:, 18
Peso:, 74
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
386,596,452
391,570,468
377,571,466
323,569,427
319,524,403
457,378,425
494,392,452
460,379,459
474,380,464
468,387,464
474,378,462
474,378,460
467,389,466
476,369,467
466,374,467
505,405,493
470,385,460
461,386,465
462,387,460
465,380,468
465,382,464
465,382,467
462,379,464
450,377,459
