#######################,###### LOG FILE #######,#######################
2009-01-15 17:37:46
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 56
Sexo:, Feminino
Actividade:, Sentar
#######################,#######################,#######################

X,Y,Z
104,537,514
354,554,528
362,539,515
360,550,512
364,549,511
319,575,510
349,569,508
338,572,516
286,552,454
386,497,459
351,528,456
346,532,450
349,529,455
350,522,446
347,515,451
348,523,452
354,531,448
355,521,450
361,526,449
339,520,446
334,528,458
