#######################,###### LOG FILE #######,#######################
2009-01-22 17:42:26
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 70
Sexo:, Feminino
Actividade:, Cair para a frente
#######################,#######################,#######################

X,Y,Z
113,523,465
352,556,473
355,562,474
363,567,468
449,553,489
492,546,514
402,1022,683
595,1021,592
545,731,591
500,539,511
491,579,493
481,672,525
476,707,518
463,687,496
481,660,499
490,668,505
500,677,515
495,672,513
482,683,523
478,674,515
488,661,492
477,673,502
483,700,531
511,671,521
488,672,535
503,675,584
507,683,560
501,660,578
508,671,562
512,672,550
508,666,552
513,674,571
511,665,552
500,666,541
503,670,557
505,681,553
500,670,552
499,667,540
508,673,536
503,672,549
507,670,544
501,671,547
512,672,538
502,671,549
508,673,547
505,672,546
510,676,549
505,670,541
507,672,542
504,668,546
509,669,545
507,670,544
495,672,548
508,673,550
516,675,546
508,671,542
498,674,541
505,677,542
501,672,545
503,677,546
510,672,549
497,671,540
504,671,541
498,678,545
518,672,544
508,671,550
522,666,546
503,673,545
503,671,549
511,678,544
500,669,543
509,672,541
508,672,546
507,673,545
504,672,542
517,664,537
511,672,540
500,676,546
508,675,546
506,672,547
496,676,539
500,671,549
503,671,538
506,670,544
502,672,545
508,680,552
503,672,547
516,670,546
522,672,551
503,669,542
505,674,548
