#######################,###### LOG FILE #######,#######################
2009-01-15 18:13:19
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 64
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
82,472,352
497,523,353
502,552,349
504,572,359
480,592,363
393,580,503
336,611,486
350,601,383
360,566,407
357,572,405
347,578,394
362,558,426
365,596,456
361,594,468
348,595,487
356,647,499
380,621,500
392,601,498
416,558,481
398,559,472
297,602,498
347,561,506
