#######################,###### LOG FILE #######,#######################
2009-01-22 17:37:41
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para a esquerda
#######################,#######################,#######################

X,Y,Z
91,443,466
382,497,482
453,515,516
511,528,489
522,547,177
779,284,204
402,337,422
591,483,427
574,443,322
553,511,356
532,452,372
542,506,372
549,495,348
548,452,377
498,473,340
542,498,373
553,494,364
537,502,357
537,491,350
532,491,361
536,492,366
530,484,359
542,486,355
545,499,360
531,490,361
535,479,349
534,487,356
523,487,366
540,480,351
531,488,360
533,483,361
539,480,359
532,486,363
532,483,356
536,485,357
533,483,358
533,490,360
534,483,356
533,489,357
535,488,356
534,488,360
536,486,356
533,488,358
533,482,359
532,489,358
535,486,359
530,487,360
536,479,362
538,490,359
532,485,358
534,483,358
537,488,355
533,485,359
525,488,361
543,489,358
541,473,354
543,482,362
538,483,357
537,490,359
541,489,359
539,488,359
540,486,358
538,490,360
535,490,358
543,487,361
538,483,357
538,488,358
535,485,360
537,486,359
535,483,361
538,482,355
538,490,359
535,489,355
536,495,363
541,482,358
542,482,358
538,483,359
543,483,357
553,487,354
