#######################,###### LOG FILE #######,#######################
2009-01-22 17:23:14
#######################,#######################,#######################
Idade:, 20
Altura:, 20
Peso:, 58
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
91,517,520
316,521,503
361,528,500
350,483,486
346,522,500
276,500,479
288,538,501
387,615,524
360,514,500
360,501,457
358,501,472
296,530,457
353,607,502
310,518,485
361,514,503
310,541,516
287,491,485
362,604,499
363,557,494
364,520,463
378,512,465
292,512,465
301,621,522
348,554,524
361,538,526
349,497,521
325,523,492
327,468,480
354,629,514
342,554,494
365,509,491
368,516,465
317,486,479
302,574,480
344,547,485
362,544,501
346,529,515
359,499,496
287,533,485
290,533,518
363,565,501
358,501,484
368,517,487
349,522,463
330,480,452
285,615,548
332,546,494
374,535,512
357,511,495
328,529,501
276,511,462
354,635,520
369,546,510
349,503,475
358,501,469
308,500,455
318,504,448
355,573,501
343,565,518
362,534,520
344,501,496
303,522,490
293,506,490
383,593,522
307,523,487
372,509,482
371,501,465
290,489,462
298,538,450
375,516,482
368,539,499
323,536,504
263,509,474
386,604,516
362,522,507
362,497,481
368,503,475
280,502,489
252,633,524
364,538,503
370,563,502
357,524,499
350,503,493
309,519,492
276,556,482
368,598,516
338,517,499
362,500,472
260,602,538
339,555,525
318,520,511
318,496,524
308,528,511
336,515,494
318,544,499
347,536,494
347,523,487
350,528,481
