#######################,###### LOG FILE #######,#######################
2009-01-23 17:37:12
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 58
Sexo:, Feminino
Actividade:, Cair para tras
#######################,#######################,#######################

X,Y,Z
96,479,509
439,517,495
430,655,397
382,686,182
596,639,370
473,615,450
485,574,439
377,621,421
465,576,430
473,671,384
466,666,375
464,633,392
450,635,417
448,507,336
397,698,383
378,677,495
456,673,400
489,614,367
