#######################,###### LOG FILE #######,#######################
2009-01-22 17:47:39
#######################,#######################,#######################
Idade:, 16
Altura:, 16
Peso:, 50
Sexo:, Feminino
Actividade:, Cair para a direita
#######################,#######################,#######################

X,Y,Z
89,495,450
384,550,453
412,562,476
466,571,516
605,509,322
548,41,232
390,396,541
434,395,502
501,492,515
400,372,417
422,379,444
391,380,454
439,438,461
434,417,436
394,399,430
409,397,456
420,403,469
413,393,453
439,439,479
393,391,446
426,391,456
424,393,441
430,414,448
414,407,450
417,399,439
421,403,433
422,401,435
412,410,450
417,396,447
424,405,443
405,402,448
421,407,459
416,407,457
403,416,460
409,402,452
406,409,446
409,399,448
390,396,445
431,408,453
418,401,450
420,404,466
385,409,449
393,412,448
425,415,458
412,410,465
411,396,458
422,400,467
417,406,457
418,411,455
426,408,460
411,406,455
417,399,450
423,411,463
405,404,453
