#######################,###### LOG FILE #######,#######################
2009-01-22 17:20:43
#######################,#######################,#######################
Idade:, 19
Altura:, 19
Peso:, 57
Sexo:, Feminino
Actividade:, Deitar
#######################,#######################,#######################

X,Y,Z
87,509,463
346,543,465
344,542,464
348,541,462
338,546,464
347,547,463
349,539,466
350,538,465
345,542,473
353,542,473
347,542,477
347,553,471
352,535,467
348,538,465
350,553,474
342,519,480
339,534,471
347,535,462
359,540,463
343,543,464
358,534,472
352,545,464
351,539,466
354,529,470
339,555,456
352,516,466
351,540,479
349,536,487
348,528,485
347,533,482
343,527,474
337,532,480
344,526,477
349,520,475
347,527,472
335,543,465
339,513,460
355,518,449
350,520,467
348,523,469
345,525,467
349,527,464
344,528,463
349,527,463
347,527,465
344,530,468
348,523,468
345,525,469
343,517,467
346,527,465
347,529,462
345,523,464
345,527,467
339,527,467
343,522,468
342,523,465
344,530,461
346,551,466
348,521,460
347,529,471
344,535,465
343,531,468
352,534,468
342,536,465
347,529,464
343,521,471
347,521,469
345,510,472
347,499,472
346,487,472
359,482,480
402,428,491
361,422,491
354,406,495
375,401,504
398,436,499
418,439,482
409,473,476
299,473,430
347,658,450
409,594,456
450,673,465
480,691,460
554,709,512
492,687,528
448,659,491
443,655,480
472,681,483
475,659,506
467,675,504
460,674,494
461,671,494
466,677,500
463,669,500
471,678,494
473,677,489
470,670,504
460,646,564
479,686,497
446,650,458
482,665,467
