#######################,###### LOG FILE #######,#######################
2009-01-23 17:56:34
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 59
Sexo:, Feminino
Actividade:, Levantar depois de Deitar
#######################,#######################,#######################

X,Y,Z
73,463,574
374,496,551
355,525,569
335,505,587
380,622,683
401,469,492
385,632,580
362,651,572
356,786,602
445,704,556
440,684,579
440,649,601
424,635,613
421,702,499
409,599,501
393,612,522
404,595,521
401,608,543
369,611,509
383,571,522
347,555,532
388,643,524
292,530,522
380,635,489
314,497,512
397,639,566
347,573,506
343,572,504
348,571,504
349,577,496
