#######################,###### LOG FILE #######,#######################
2009-01-15 17:37:07
#######################,#######################,#######################
Idade:, 17
Altura:, 17
Peso:, 56
Sexo:, Feminino
Actividade:, Caminhar
#######################,#######################,#######################

X,Y,Z
81,506,499
360,524,492
353,529,511
292,507,506
327,528,538
328,648,537
356,514,520
287,539,461
321,599,558
382,551,541
365,525,516
352,504,499
299,523,482
321,524,496
348,624,551
343,511,535
305,563,458
305,617,585
383,571,525
333,526,480
307,594,573
265,590,512
440,485,504
358,520,486
339,506,485
314,551,489
310,529,532
391,526,520
347,510,493
309,553,513
338,587,507
361,515,514
360,536,503
340,525,478
311,560,449
279,594,555
387,538,550
367,519,506
359,505,491
336,518,486
320,494,495
328,633,531
376,456,522
360,539,511
368,510,502
343,518,477
275,519,539
321,564,495
336,550,504
340,505,509
283,511,513
366,639,531
333,484,515
368,526,506
367,528,497
318,528,478
293,603,571
375,567,545
353,523,516
341,513,483
326,505,476
279,668,561
402,515,531
349,533,493
356,534,492
332,513,494
291,598,539
385,525,530
360,526,520
352,535,522
347,502,491
318,518,475
333,569,571
255,519,492
399,524,506
376,540,494
321,541,495
305,588,530
342,518,536
353,559,506
365,526,518
348,522,500
306,489,501
319,594,550
290,571,529
379,538,500
355,547,498
344,520,500
298,535,461
315,605,552
339,534,529
371,530,530
352,533,515
336,541,497
320,560,548
341,534,545
333,534,511
